name,teudat_zehut,specialty,year,gender,clinic_address,phone,license_number,license_date,specialty_registration_date,clalit,maccabi,meuhedet,leumit,source_url,source_name,scrape_date
"ד""ר וורן איזקוב",,מחלות ריאה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-isakow-warren,MedReviews,2026-03-29T18:54:40.468021
"ד""ר ליסה פטלה",,רפואת שיניים לילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-fatale-lisa,MedReviews,2026-03-29T18:54:40.468029
"ד""ר טל רביב",,רפואת עור ומין,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-raviv-tal,MedReviews,2026-03-29T18:54:40.468036
"ד""ר נטלי שליט",,"רפואה פנימית, שיכוך כאב",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shalit-natalie,MedReviews,2026-03-29T18:54:41.817044
"ד""ר דן אויירו",,טיפול בהשמנה ואיזון גורמי סיכון למחלות לב,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-oieru-dan,MedReviews,2026-03-29T18:54:41.817076
"ד""ר דינה לויטס",,אונקולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-levitas-dina,MedReviews,2026-03-29T18:54:41.817083
"ד""ר אנבל ארון מאור",,טיפול בכאב,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-aron-maor-anabel,MedReviews,2026-03-29T18:54:41.817089
"ד""ר צבי חי ברנע",,נפרולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-hai-barnea-zvi,MedReviews,2026-03-29T18:54:41.817094
"ד""ר חוסיין שמיה",,פסיכיאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shamiya-husein,MedReviews,2026-03-29T18:54:41.817102
"ד""ר עידו מלמד",,הפרעות קשב וריכוז,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-melamed-ido,MedReviews,2026-03-29T18:54:41.817107
"ד""ר דניאל אלון",,טיפול בכאב,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-alon-daniel,MedReviews,2026-03-29T18:54:41.817113
"ד""ר מיטל ניימן",,רופאת שיניים ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-naiman-meytal,MedReviews,2026-03-29T18:54:41.817118
"ד""ר ינאי זינס",,אורוגינקולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-zines-yanai,MedReviews,2026-03-29T18:54:41.817125
פרופ' יעקב לברון,,"גינקולוגיה, פריון האישה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-levron-kobi,MedReviews,2026-03-29T18:54:41.817131
"ד""ר קרן חיה כהן",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-cohen-keren-haya,MedReviews,2026-03-29T18:54:41.817136
ד״ר מיכל מלול,,רפואת שיניים לילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-malul-mikhal,MedReviews,2026-03-29T18:54:41.817141
"ד""ר רוסטיסלב שטלמך",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shtelmakh-rostislav,MedReviews,2026-03-29T18:54:41.817149
"ד""ר דן פרט",,כירורגיה אורתופדית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-prat-dan,MedReviews,2026-03-29T18:54:41.817161
ד״ר רוזנה שכטר,,גסטרואנטרולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-schechter-rosana,MedReviews,2026-03-29T18:54:41.817168
"ד""ר אמיר חיים אליהו",,כירורגיה של כף הרגל והקרסול,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-eliyahu-amir-haim,MedReviews,2026-03-29T18:54:41.817175
ד״ר אריק סגל,,גסטרואנטרולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-segal-arik,MedReviews,2026-03-29T18:54:41.817182
יוהן עמר,,רפואה סינית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/ammar-yohan,MedReviews,2026-03-29T18:54:41.817190
נמרוד אברבוך,,אורתוטיקה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/averbuck-nimrod,MedReviews,2026-03-29T18:54:41.817200
"ד""ר רום מתן",,,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-mattan-rom,MedReviews,2026-03-29T18:54:41.817208
"ד""ר מג'די נפאע",,גריאטריה,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-nafaa-majdi,MedReviews,2026-03-29T18:54:41.817218
"ד""ר פיראס פאהום",,נוירולוגיה,,,,,,,,0,0,0,1,https://www.medreviews.co.il/provider/dr-fahoum-firas,MedReviews,2026-03-29T18:54:41.817230
"ד""ר אינה לוין",,פסיכיאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-levin-inna,MedReviews,2026-03-29T18:54:41.817236
"ד""ר מיכאל שילון",,"רפואת נשים, גינקולוגיה ומיילדות",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shilon-michael,MedReviews,2026-03-29T18:54:41.817243
מרינה ליוייב,,שיננות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-liviev-marina,MedReviews,2026-03-29T18:54:41.817250
"ד""ר יגאל ברונשטיין",,אורתופדית עמוד שדרה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-bronstein-yigal,MedReviews,2026-03-29T18:54:41.817257
"ד""ר ראמייה פרמצ'נדרן - גאיה דנטל",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-premchandran-ramya,MedReviews,2026-03-29T18:54:41.817263
"ד""ר איגור דובקין",,כירורגיה כללית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-dobkin-igor,MedReviews,2026-03-29T18:54:41.817270
אלה רוזנטל,,פיזיותרפיה התפתחותית ורצפת אגן ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/rosental-ela,MedReviews,2026-03-29T18:54:41.817276
"ד""ר איתמר גנמור",,"נוירולוגיה, אלצהיימר",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ganmore-ithamar,MedReviews,2026-03-29T18:54:41.817283
"ד""ר דניאל לוין",,כירורגיה אורתופדית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-levin-daniel,MedReviews,2026-03-29T18:54:41.817290
"ד""ר מוחמד חטיב",,,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-khateb-mohamed,MedReviews,2026-03-29T18:54:41.817297
"ד""ר אהוד רוזיצקי",,"פסיכיאטריה, הפרעות קשב וריכוז",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ruzitsky-ehud,MedReviews,2026-03-29T18:54:41.817304
שחר קרן,,רפואה סינית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/keren-shachar,MedReviews,2026-03-29T18:54:41.817309
ד״ר מיה שטיינברג,,רפואת נשים/גינקולוגיה,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-steinberg-maya,MedReviews,2026-03-29T18:54:41.817327
יואב אבני,,פיזיותרפיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/avni-yoav,MedReviews,2026-03-29T18:54:41.817343
"ד""ר איגור קלמן",,"פסיכיאטריה, חוות דעת רפואיות",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-kalman-igor,MedReviews,2026-03-29T18:54:41.817356
"ד""ר אמיר עובדיה",,טיפולים בהרדמה מלאה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ovadia-amir,MedReviews,2026-03-29T18:54:41.817363
"ד""ר ארז לוי",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-levy-erez,MedReviews,2026-03-29T18:54:41.817370
פרופ' אבי חפץ,,כירורגיה ואונקולוגיה של ראש-צוואר,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-hefetz-avi,MedReviews,2026-03-29T18:54:41.817387
"ד""ר שי שניידר",,"רינולוגיה, כירורגיה אנדוסקופית של האף, סינוסים ובסיס הגולגולת",,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-schneider-shay,MedReviews,2026-03-29T18:54:41.817401
פרופ' רועי לנדסברג,,"רינולוגיה, כירורגיה אנדוסקופית של האף, סינוסים ובסיס הגולגולת",,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/prof-landsberg-roee,MedReviews,2026-03-29T18:54:41.817421
פרופ' יוסי רוסמן,,אימונולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-rosman-yossi,MedReviews,2026-03-29T18:54:41.817429
"ד""ר שמוליק מאירסדורף",,רדיולוגיה פולשנית,,,,,,,,0,0,1,0,https://www.medreviews.co.il/provider/dr-meirsdorf-shmulik,MedReviews,2026-03-29T18:54:41.817445
"ד""ר שי שמש",,"רינולוגיה, כירורגיה אנדוסקופית של האף, סינוסים ובסיס הגולגולת",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shemesh-shay,MedReviews,2026-03-29T18:54:41.817452
"ד""ר ענת בלנק",,רדיולוגיה אבחנתית,,,,,,,,0,0,1,0,https://www.medreviews.co.il/provider/dr-blank-annat,MedReviews,2026-03-29T18:54:41.817468
פרופ' עודד נחליאלי,,כירורגיית פה ולסתות,,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/prof-nahlieli-oded,MedReviews,2026-03-29T18:54:41.817483
פרופ' חגית שופל - חבקוק,,לרינגולוגיה,,,,,,,,0,1,0,1,https://www.medreviews.co.il/provider/prof-shoffel-havakuk-hagit,MedReviews,2026-03-29T18:54:41.817501
"ד""ר ענבר פינקל",,אף אוזן גרון וניתוחי ראש צוואר,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-finkel-inbar,MedReviews,2026-03-29T18:54:41.817508
פרופ' עודד כהן,,כירורגייה אונקולוגית של ראש-צוואר,,,,,,,,0,1,1,1,https://www.medreviews.co.il/provider/prof-cohen-oded,MedReviews,2026-03-29T18:54:41.817519
"ד""ר עלוית וולף",,עיניים ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-wolf-alvit,MedReviews,2026-03-29T18:54:41.817528
ברי אושרין,,פיזיותרפיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/oshrin-barry-daniel,MedReviews,2026-03-29T18:54:41.817533
"ד""ר ענבל מלמד טרץ",,"רפואת נשים/גינקולוגיה, אולטרהסאונד מיילדותי וגינקולוגי",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-melamed-teretz-inbal,MedReviews,2026-03-29T18:54:41.817540
"ד""ר נילי שמרוט",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-schamroth-nili,MedReviews,2026-03-29T18:54:41.817548
אפיק - מכון רנטגן דנטלי,,מכון רנטגן,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dental-imaging-afik,MedReviews,2026-03-29T18:54:41.817558
"ד""ר לב קורבסקי",,פסיכיאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-kuravski-lev,MedReviews,2026-03-29T18:54:41.817568
"ד""ר שגית באטון",,"רפואת הפה, כאבי פנים ולסתות",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-baaton-sagit,MedReviews,2026-03-29T18:54:41.817574
"ד""ר ענת רבינוביץ לביא",,,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rabinovitch-lavie-anat,MedReviews,2026-03-29T18:54:41.817582
"ד""ר יוחנן חורב",,החלפת ברך,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-chorev-yohanan,MedReviews,2026-03-29T18:54:41.817587
"ד""ר שרון ינושבסקי",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-yanoshevski-sharon,MedReviews,2026-03-29T18:54:41.817593
פרופ' חיים קריסי,,אורוגינקולוגיה וניתוחי רצפת האגן,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-krissi-haim,MedReviews,2026-03-29T18:54:41.817602
"ד""ר אייל אקרמן",,כירורגיית פה ולסתות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-akerman-eyal,MedReviews,2026-03-29T18:54:41.817610
"ד""ר ראובן אקרמן",,רפואת שיניים,,,,,,,,0,1,0,1,https://www.medreviews.co.il/provider/dr-akerman-reuven,MedReviews,2026-03-29T18:54:41.817632
אסתי דנוס,,"פיזיותרפיה, שיקום",,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/danus-esti,MedReviews,2026-03-29T18:54:41.817647
ענת מטיאש,,תזונה ודיאטה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/ofir-anat,MedReviews,2026-03-29T18:54:41.817663
"ד""ר הייתם אבו חדיג׳ה‎",,קרדיולוגיה פולשנית,,,,,,,,1,1,1,0,https://www.medreviews.co.il/provider/dr-abu-khadija-haitham,MedReviews,2026-03-29T18:54:41.817674
תנע פזיותרפיה,,פיזיותרפיה,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/gdalevich-andrew,MedReviews,2026-03-29T18:54:41.817682
דני רוטשילד,,רפואה סינית,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/rotschild-daniel,MedReviews,2026-03-29T18:54:41.817708
"ד""ר אמיר עבד אלקאדר",,רפואת עיניים,,,,,,,,0,0,1,0,https://www.medreviews.co.il/provider/dr-abd-elkader-amir,MedReviews,2026-03-29T18:54:41.817723
פרופ' אבנר טלר,,נוירולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-teler-avner,MedReviews,2026-03-29T18:54:41.818041
טל לגזיאל,,פיזיותרפיה רצפת אגן,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/lagziel-tal,MedReviews,2026-03-29T18:54:41.818079
המרכז לרפואת שיניים ד”ר רפאל חיימוב,,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-haimov-refael,MedReviews,2026-03-29T18:54:41.818090
"ד""ר קרם עאמר",,רפואה פנימית,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-amar-karem,MedReviews,2026-03-29T18:54:41.818114
נעמה זוהר,,פיזיותרפיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/zohar-naama,MedReviews,2026-03-29T18:54:41.818121
גלית שניר,,תזונה ודיאטה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/snir-galit,MedReviews,2026-03-29T18:54:41.818127
"ד""ר שרון גרינפלד",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-greenfeld-sharon,MedReviews,2026-03-29T18:54:41.818136
"ד""ר ארז מרקוסון",,"קרדיולוגיה, צנתורי לב",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-marcusohn-erez,MedReviews,2026-03-29T18:54:41.818143
"ד""ר ינון לם",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-lam-inon,MedReviews,2026-03-29T18:54:41.818151
"ד""ר בעז אלעד",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-elad-boaz,MedReviews,2026-03-29T18:54:41.818158
"ד""ר סוטיטה דיסטהפורן",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-disthaporn-suteeta,MedReviews,2026-03-29T18:54:41.818166
"ד""ר נעמה מץ",,"רפואת שיניים, אורתודונטיה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-matz-naama,MedReviews,2026-03-29T18:54:41.818173
"ד""ר חסן חאסקיה",,רדיולוגיה אבחנתית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-haskiya-hassan,MedReviews,2026-03-29T18:54:41.818181
ד״ר סידני סימון,,יישור שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-symon-sidney,MedReviews,2026-03-29T18:54:41.818188
"ד""ר עומרי ויינשטיין",,אף אוזן גרון וכירורגיית ראש צוואר,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-weinstein-omri,MedReviews,2026-03-29T18:54:41.818195
"ד""ר מיכאל פשרסטניק",,כירורגיה אורולוגית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-pasherstnik-michael,MedReviews,2026-03-29T18:54:41.818202
"ד""ר אלון הימן",,אורתופדיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-heyman-alon,MedReviews,2026-03-29T18:54:41.818209
"ד""ר נינה גורדון",,רפואת נשים/גינקולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-gordon-nina,MedReviews,2026-03-29T18:54:41.818220
"ד""ר עינת חייקין הרצברגר",,גינקולוגיה ומיילדות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-haikin-einat,MedReviews,2026-03-29T18:54:41.818233
"ד""ר זינה אלמר",,רפואת עיניים,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-almer-zina,MedReviews,2026-03-29T18:54:41.818250
"ד""ר תמר אלרם",,גינקולוגיה ומיילדות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-elram-tamar,MedReviews,2026-03-29T18:54:41.818258
"ד""ר דן יניב",,ירידה במשקל,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-yaniv-dan,MedReviews,2026-03-29T18:54:41.818274
"ד""ר אביעד הדר",,פסיכיאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-hadar-aviad,MedReviews,2026-03-29T18:54:41.818299
ד״ר יעל יגור,,רפואת נשים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-yagur-yael,MedReviews,2026-03-29T18:54:41.818307
"ד""ר דנה אמיר-קליין",,שיקום הפה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-amir-klein-dana,MedReviews,2026-03-29T18:54:41.818314
"ד""ר דן ליבובסקי",,"נוירוגסטרואנטרולוגיה, גסטרואנטרולוגיה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-livovsky-dan,MedReviews,2026-03-29T18:54:41.818320
פרופ' יאיר פלד,,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-feld-yair,MedReviews,2026-03-29T18:54:41.818327
"ד""ר אריאל בר",,ניתוחי עפעפיים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-bar-ariel,MedReviews,2026-03-29T18:54:41.818334
ד”ר שאדי חאיכ,,נוירוכירורגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-hayek-shady,MedReviews,2026-03-29T18:54:41.818342
"ד""ר מיכאל ויינריב",,כירורגיה אורולוגית,,,,,,,,1,0,1,0,https://www.medreviews.co.il/provider/dr-vainrib-michael,MedReviews,2026-03-29T18:54:41.818359
"ד""ר חוסאם בדראנה",,נוירולוגיה ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-badarne-hussam,MedReviews,2026-03-29T18:54:43.057072
גלעד דביר,,תזונה ודיאטה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dvir-gilad,MedReviews,2026-03-29T18:54:43.057106
דניאל ווליך,,פיזיותרפיה,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/vulikh-daniel,MedReviews,2026-03-29T18:54:43.057118
"ד""ר בשיר חדאד",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-haddad-basher,MedReviews,2026-03-29T18:54:43.057124
"ד""ר מיכל ברכה",,כירורגיית שד,,,,,,,,1,0,0,1,https://www.medreviews.co.il/provider/dr-braha-michal,MedReviews,2026-03-29T18:54:43.057140
"ד""ר דן אודנהיימר",,כירורגיה כללית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-odenhaimer-dan,MedReviews,2026-03-29T18:54:43.057147
"ד""ר ליאורה רוזן",,נוירולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rozen-liora,MedReviews,2026-03-29T18:54:43.057153
ד״ר שירלי אורן,,ראומטולוגיה,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-oren-shirley,MedReviews,2026-03-29T18:54:43.057160
"ד""ר עודד רוף",,טיפול בבעיות שלא נמצא להן פתרון,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ruf-oded,MedReviews,2026-03-29T18:54:43.057173
"ד""ר אמיר מנאע",,רפואת עור,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-manaa-amir,MedReviews,2026-03-29T18:54:43.057178
"ד""ר הייתם אבו נגמה",,אורולוגיה,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-abu-nijmeh-haitham,MedReviews,2026-03-29T18:54:43.057184
"ד""ר תמר איצקוביץ",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-itzkovich-hadad-tamar,MedReviews,2026-03-29T18:54:43.057190
"ד""ר ג'ואד עאבד",,יישור שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-abed-jawad,MedReviews,2026-03-29T18:54:43.057196
אוראל עסיס יוסף,,"שיקום רצפת האגן, שיקום אורתופדי",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/assis-yossef-orel,MedReviews,2026-03-29T18:54:43.057202
ד״ר דרור לוינר,,ניתוחי לב,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-leviner-dror,MedReviews,2026-03-29T18:54:43.057208
"ד""ר אנג'ליקה אבו וסאל",,"אולטרסאונד מיילדותי וגינקולוגי, שקיפות עורפית, סקירות מערכות",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-abu-wasel-angelika,MedReviews,2026-03-29T18:54:43.057214
"ד""ר עדינה דניאל חזן",,פודיאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-daniel-adina,MedReviews,2026-03-29T18:54:43.057219
"ד""ר עומר סלוין",,כירורגיית כף היד,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-slevin-omer,MedReviews,2026-03-29T18:54:43.057224
"ד""ר וסים ג׳בר",,"רפואת עיניים, ​גלאוקומה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-jaber-wasim,MedReviews,2026-03-29T18:54:43.057230
פרופ' רן כץ,,כירורגיה אורולוגית,,,,,,,,1,1,0,0,https://www.medreviews.co.il/provider/prof-katz-ran,MedReviews,2026-03-29T18:54:43.057240
"ד""ר ראיד דלאל",,אף אוזן גרון וכירורגיית ראש-צוואר,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-dalal-raid,MedReviews,2026-03-29T18:54:43.057246
פרופ' אביגדור זליקובסקי,,כירורגיית כלי דם,,,,,,,,0,0,1,0,https://www.medreviews.co.il/provider/prof-zelikovski-avigdor,MedReviews,2026-03-29T18:54:43.057257
פרופ' שרינה לוי מנדלוביץ',,המטו-אונקולוגיה בילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-levy-mendelovich-sarina,MedReviews,2026-03-29T18:54:43.057264
לי קפלן פלך,,פיזיותרפיה התפתחותית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/kaplan-pelech-lee,MedReviews,2026-03-29T18:54:43.057269
"ד""ר חמאתי ח'ליל",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-hamati-khalil,MedReviews,2026-03-29T18:54:43.057275
ינון לרנר,,אוסטאופתיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/lerner-ynon,MedReviews,2026-03-29T18:54:43.057281
"ד""ר מתן אורגיל",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-orgil-matan,MedReviews,2026-03-29T18:54:43.057293
"ד""ר נטע לם",,רפואת שיניים לילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-lam-neta,MedReviews,2026-03-29T18:54:43.057298
"ד""ר אורן בנימיני",,אוקולופלסטיקה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-benyamini-oren,MedReviews,2026-03-29T18:54:43.057307
"ד""ר אסנת זמורה-בלוססקי",,כירורגיית ילדים ונוער,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-zmora-osnat,MedReviews,2026-03-29T18:54:43.057317
"ד""ר דניאל רייף",,רפואת עור ומין,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-raif-daniel,MedReviews,2026-03-29T18:54:43.057323
מריה קרמון,,תזונה ודיאטה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/karmon-maria,MedReviews,2026-03-29T18:54:43.057329
"ד""ר דמיטרי יעקובוביץ'",,כירורגית כלי דם,,,,,,,,1,0,1,0,https://www.medreviews.co.il/provider/dr-yakubovitch-dmitry,MedReviews,2026-03-29T18:54:43.057344
"ד""ר מוחמד סנעאללה",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-sanallah-muhammad,MedReviews,2026-03-29T18:54:43.057350
"ד""ר מאשה מזור אורינג",,גנטיקה רפואית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-mazor-oring-masha,MedReviews,2026-03-29T18:54:43.057355
"ד""ר עופר גונן",,פריון האישה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-gonen-ofer,MedReviews,2026-03-29T18:54:43.057360
"ד""ר ולדימיר פולטייב",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-poletaev-vladimir,MedReviews,2026-03-29T18:54:43.057366
"ד""ר מירב בנצקי",,רפואת משפחה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-bensky-merav,MedReviews,2026-03-29T18:54:43.057371
"ד""ר יוסף פרנץ",,מחלות רשתית,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-ferencz-joseph,MedReviews,2026-03-29T18:54:43.057383
"ד""ר אלכסנדר ספיבק",,רפואה תעסוקתית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-spivak-alexander,MedReviews,2026-03-29T18:54:43.057389
"ד""ר אלון זיידמן",,יישור שיניים נסתר,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-zeidman-alon,MedReviews,2026-03-29T18:54:43.057394
ספורתאג מרכז לרפואת ספורט,,פיזיותרפיה ושיקום,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/sportag-clinic,MedReviews,2026-03-29T18:54:43.057405
"ד""ר אוסאמה כמאל",,רפואת עור מבוגרים וילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-kamal-osama,MedReviews,2026-03-29T18:54:43.057411
פרופ' אלי מזרחי,,פסיכוגריאטריה,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/prof-mizrahi-eliyahu,MedReviews,2026-03-29T18:54:43.057417
"ד""ר דניאלה לוי ארז",,נפרולוגיה ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-levy-erez-daniella,MedReviews,2026-03-29T18:54:43.057425
"ד""ר דניס רובינשטיין",,"אורתופדיה, החלפות מפרקים",,,,,,,,1,1,0,0,https://www.medreviews.co.il/provider/dr-rubinstein-denis,MedReviews,2026-03-29T18:54:43.057432
